,Unnamed: 0,Unnamed: 0.1,년도,월,일,요일,시각,사고등급,사망자수,중상자수,경상자수,부상자수,연령,성별,경력,음주,종별,용도,관련자2,사고형태,기상상태,일광상태,사고유형1,사고유형2,법규위반,도로종류,지점명,위도,경도,자치구,Unnamed: 0.1.1,0,0.1,0.0,grade,class,target
7183,7183,553,2019,6,8,토요일,23,경상사고,0,0,1,0,45,남,15년이상,,승합,사업용,기타,기타사고,맑음,심야,차대차,차대차-기타,안전운전불이행,특별광역시도,홍제삼거리,37.5858869,126.9466493,서대문구,19.0,21.0,,,40~49,65세 미만 운전자,0
7184,7184,554,2019,7,17,수요일,12,중상사고,0,1,1,0,70,남,15년이상,,승용,비사업용,이륜,일직선사고,맑음,주간,차대차,추돌(진행중),안전운전불이행,특별광역시도,홍제삼거리,37.5858869,126.9466493,서대문구,20.0,22.0,,,70~79,65세 이상 고령운전자,1
7185,7185,557,2019,8,12,월요일,15,부상사고,0,0,0,3,58,남,15년이상,,화물,비사업용,화물,일직선사고,비,주간,차대차,추돌(진행중),안전거리미확보,특별광역시도,홍제삼거리,37.5858869,126.9466493,서대문구,23.0,25.0,,,50~59,65세 미만 운전자,0
7186,7186,558,2019,9,28,토요일,0,부상사고,0,0,0,1,51,남,15년이상,,승합,사업용,원동기,진입회전사고,흐림,심야,차대차,차대차-기타,신호위반,특별광역시도,홍제삼거리,37.5858869,126.9466493,서대문구,24.0,26.0,,,50~59,65세 미만 운전자,0
7187,7187,562,2017,8,16,수요일,11,경상사고,0,0,1,0,49,남,15년이상,,승용,사업용,승용,일직선사고,흐림,주간,차대차,추돌(진행중),안전거리미확보,특별광역시도,홍제역3번출구앞삼거리,37.588374,126.944695,서대문구,1.0,3.0,,,40~49,65세 미만 운전자,0
7188,7188,563,2017,8,3,목요일,12,경상사고,0,0,1,0,70,남,15년이상,,승용,비사업용,보행자,기타사고,맑음,주간,차대사람,차도통행중,안전운전불이행,특별광역시도,홍제역3번출구앞삼거리,37.588374,126.944695,서대문구,2.0,4.0,,,70~79,65세 이상 고령운전자,1
7189,7189,564,2017,8,4,금요일,16,중상사고,0,1,0,0,71,남,15년이상,,승합,사업용,보행자,보행횡단사고,맑음,주간,차대사람,횡단중,안전운전불이행,특별광역시도,홍제역3번출구앞삼거리,37.588374,126.944695,서대문구,3.0,5.0,,,70~79,65세 이상 고령운전자,1
7190,7190,566,2017,9,20,수요일,7,경상사고,0,0,1,0,68,남,15년이상,,승용,사업용,자전거,기타사고,맑음,출퇴근,차대차,차대차-기타,안전운전불이행,특별광역시도,홍제역3번출구앞삼거리,37.588374,126.944695,서대문구,5.0,7.0,,,60~69,65세 이상 고령운전자,1
7191,7191,569,2018,2,27,화요일,9,중상사고,0,1,0,0,57,남,15년이상,,승합,사업용,보행자,진입회전사고,흐림,주간,차대사람,횡단중,신호위반,특별광역시도,홍제역3번출구앞삼거리,37.588374,126.944695,서대문구,8.0,10.0,,,50~59,65세 미만 운전자,0
7192,7192,570,2018,2,6,화요일,16,경상사고,0,0,1,0,67,남,15년이상,,승용,비사업용,보행자,기타사고,맑음,주간,차대사람,차대사람-기타,안전운전불이행,특별광역시도,홍제역3번출구앞삼거리,37.588374,126.944695,서대문구,9.0,11.0,,,60~69,65세 이상 고령운전자,1
7193,7193,571,2018,3,22,목요일,10,중상사고,0,1,0,0,26,남,15년이상,0.0,승용,비사업용,승합,일직선사고,맑음,주간,차대차,추돌(진행중),안전운전불이행,특별광역시도,홍제역3번출구앞삼거리,37.588374,126.944695,서대문구,10.0,12.0,,,20~29,65세 미만 운전자,0
7194,7194,572,2018,6,15,금요일,23,중상사고,0,1,0,0,16,남,1년미만,,원동기,기타,보행자,진입회전사고,맑음,심야,차대사람,보도통행중,신호위반,특별광역시도,홍제역3번출구앞삼거리,37.588374,126.944695,서대문구,11.0,13.0,,,10~19,65세 미만 운전자,0
7195,7195,573,2018,8,11,토요일,18,중상사고,0,1,0,0,48,여,15년이상,,승용,비사업용,승용,일직선사고,맑음,출퇴근,차대차,추돌(진행중),안전운전불이행,특별광역시도,홍제역3번출구앞삼거리,37.588374,126.944695,서대문구,12.0,14.0,,,40~49,65세 미만 운전자,0
7196,7196,574,2018,9,6,목요일,12,경상사고,0,0,1,0,78,남,10년미만,,승용,사업용,보행자,기타사고,흐림,주간,차대사람,차대사람-기타,안전운전불이행,특별광역시도,홍제역3번출구앞삼거리,37.588374,126.944695,서대문구,13.0,15.0,,,70~79,65세 이상 고령운전자,1
7197,7197,578,2018,12,16,일요일,18,중상사고,0,1,0,0,29,남,10년미만,,이륜,기타,보행자,진입회전사고,맑음,출퇴근,차대사람,횡단중,신호위반,특별광역시도,홍제역3번출구앞삼거리,37.588374,126.944695,서대문구,17.0,19.0,,,20~29,65세 미만 운전자,0
7198,7198,580,2019,5,31,금요일,0,중상사고,0,1,0,0,48,남,15년미만,,승용,비사업용,보행자,보행횡단사고,흐림,심야,차대사람,횡단중,안전운전불이행,특별광역시도,홍제역3번출구앞삼거리,37.588374,126.944695,서대문구,19.0,21.0,,,40~49,65세 미만 운전자,0
7199,7199,581,2019,5,25,토요일,11,중상사고,0,1,0,0,52,남,15년이상,,승용,사업용,원동기,진입회전사고,맑음,주간,차대차,측면직각충돌,신호위반,특별광역시도,홍제역3번출구앞삼거리,37.588374,126.944695,서대문구,20.0,22.0,,,50~59,65세 미만 운전자,0
7200,7200,583,2019,5,22,수요일,16,경상사고,0,0,1,0,71,남,15년이상,,승용,사업용,보행자,기타사고,맑음,주간,차대사람,차도통행중,안전운전불이행,특별광역시도,홍제역3번출구앞삼거리,37.588374,126.944695,서대문구,22.0,24.0,,,70~79,65세 이상 고령운전자,1
7201,7201,586,2019,9,23,월요일,8,경상사고,0,0,1,0,67,남,15년이상,,화물,사업용,보행자,보행횡단사고,맑음,출퇴근,차대사람,보도통행중,기타,특별광역시도,홍제역3번출구앞삼거리,37.588374,126.944695,서대문구,25.0,27.0,,,60~69,65세 이상 고령운전자,1
7202,7202,587,2019,9,1,일요일,15,중상사고,0,1,0,0,68,여,15년이상,,승용,비사업용,보행자,기타사고,흐림,주간,차대사람,차대사람-기타,안전운전불이행,기타,홍제역3번출구앞삼거리,37.588374,126.944695,서대문구,26.0,28.0,,,60~69,65세 이상 고령운전자,1
7203,7203,588,2017,7,15,토요일,17,경상사고,0,0,1,0,57,남,15년이상,,승용,비사업용,승용,일직선사고,맑음,주간,차대차,정면충돌,안전운전불이행,특별광역시도,홍제역3번출구앞삼거리,37.588374,126.944695,서대문구,27.0,29.0,,,50~59,65세 미만 운전자,0
7204,7204,592,2018,2,3,토요일,1,경상사고,0,0,1,0,61,남,15년이상,,승용,사업용,승용,일직선사고,흐림,심야,차대차,추돌(진행중),안전운전불이행,특별광역시도,홍제역3번출구앞삼거리,37.588374,126.944695,서대문구,31.0,33.0,,,60~69,65세 미만 운전자,0
7205,7205,594,2019,5,4,토요일,23,중상사고,0,1,0,0,54,남,15년이상,,승합,사업용,기타,기타사고,맑음,심야,차량단독,차량단독-기타,기타,특별광역시도,홍제역3번출구앞삼거리,37.588374,126.944695,서대문구,33.0,35.0,,,50~59,65세 미만 운전자,0
7206,7206,596,2017,1,11,수요일,20,경상사고,0,0,1,0,63,남,15년이상,,승용,사업용,승용,진입회전사고,맑음,출퇴근,차대차,측면직각충돌,안전운전불이행,특별광역시도,홍제역삼거리,37.5858869,126.9466493,서대문구,0.0,2.0,,,60~69,65세 미만 운전자,0
7207,7207,597,2017,4,3,월요일,11,경상사고,0,0,1,0,48,여,15년이상,,승용,비사업용,보행자,보행횡단사고,맑음,주간,차대사람,횡단중,안전운전불이행,특별광역시도,홍제역삼거리,37.5858869,126.9466493,서대문구,1.0,3.0,,,40~49,65세 미만 운전자,0
7208,7208,598,2017,4,20,목요일,20,경상사고,0,0,1,0,78,남,15년이상,,승용,비사업용,보행자,기타사고,맑음,출퇴근,차대사람,차도통행중,안전운전불이행,특별광역시도,홍제역삼거리,37.5858869,126.9466493,서대문구,2.0,4.0,,,70~79,65세 이상 고령운전자,1
7209,7209,600,2017,11,23,목요일,18,경상사고,0,0,1,0,71,남,15년이상,,승용,비사업용,보행자,진입회전사고,흐림,출퇴근,차대사람,보도통행중,신호위반,특별광역시도,홍제역삼거리,37.5858869,126.9466493,서대문구,4.0,6.0,,,70~79,65세 이상 고령운전자,1
7210,7210,601,2018,3,22,목요일,6,경상사고,0,0,1,0,59,남,15년이상,,승용,비사업용,보행자,보행횡단사고,맑음,새벽,차대사람,횡단중,안전운전불이행,특별광역시도,홍제역삼거리,37.5858869,126.9466493,서대문구,5.0,7.0,,,50~59,65세 미만 운전자,0
7211,7211,604,2018,7,23,월요일,1,경상사고,0,0,1,0,55,남,10년미만,,승용,비사업용,보행자,기타사고,맑음,심야,차대사람,차대사람-기타,보행자보호의무위반,특별광역시도,홍제역삼거리,37.5858869,126.9466493,서대문구,8.0,10.0,,,50~59,65세 미만 운전자,0
7212,7212,605,2018,9,30,일요일,4,중상사고,0,1,0,0,32,남,15년이상,,승용,비사업용,보행자,보행횡단사고,흐림,심야,차대사람,횡단중,안전운전불이행,특별광역시도,홍제역삼거리,37.5858869,126.9466493,서대문구,9.0,11.0,,,30~39,65세 미만 운전자,0
7213,7213,606,2018,11,27,화요일,6,중상사고,0,1,0,0,55,남,15년이상,,승용,비사업용,원동기,진입회전사고,맑음,새벽,차대차,측면직각충돌,안전운전불이행,특별광역시도,홍제역삼거리,37.5858869,126.9466493,서대문구,10.0,12.0,,,50~59,65세 미만 운전자,0
7214,7214,607,2018,11,4,일요일,22,경상사고,0,0,1,0,66,남,15년이상,,승용,비사업용,이륜,진입회전사고,맑음,심야,차대차,측면직각충돌,안전운전불이행,특별광역시도,홍제역삼거리,37.5858869,126.9466493,서대문구,11.0,13.0,,,60~69,65세 이상 고령운전자,1
7215,7215,608,2019,1,7,월요일,16,경상사고,0,0,1,0,47,여,15년이상,,승용,비사업용,이륜,진입회전사고,맑음,주간,차대차,측면직각충돌,신호위반,특별광역시도,홍제역삼거리,37.5858869,126.9466493,서대문구,12.0,14.0,,,40~49,65세 미만 운전자,0
7216,7216,609,2019,2,17,일요일,21,경상사고,0,0,1,0,57,여,15년이상,,승용,사업용,승용,일직선사고,맑음,심야,차대차,추돌(진행중),안전운전불이행,특별광역시도,홍제역삼거리,37.5858869,126.9466493,서대문구,13.0,15.0,,,50~59,65세 미만 운전자,0
7217,7217,612,2019,10,19,토요일,13,경상사고,0,0,1,0,42,여,15년이상,,승용,사업용,원동기,일직선사고,맑음,주간,차대차,추돌(진행중),안전운전불이행,특별광역시도,홍제역삼거리,37.5858869,126.9466493,서대문구,16.0,18.0,,,40~49,65세 미만 운전자,0
7218,7218,615,2017,2,2,목요일,9,중상사고,0,1,0,0,53,남,15년이상,,승용,사업용,보행자,기타사고,맑음,주간,차대사람,차도통행중,안전운전불이행,특별광역시도,홍제초사거리,37.59243,126.94128899999998,서대문구,0.0,2.0,,,50~59,65세 미만 운전자,0
7219,7219,617,2017,4,5,수요일,14,부상사고,0,0,0,2,61,남,15년이상,,승합,사업용,승합,일직선사고,비,주간,차대차,추돌(진행중),안전운전불이행,특별광역시도,홍제초사거리,37.59243,126.94128899999998,서대문구,2.0,4.0,,,60~69,65세 미만 운전자,0
7220,7220,618,2017,8,15,화요일,1,부상사고,0,0,0,1,51,남,15년이상,,승용,비사업용,승용,기타사고,맑음,심야,차대차,차대차-기타,안전운전불이행,특별광역시도,홍제초사거리,37.59243,126.94128899999998,서대문구,3.0,5.0,,,50~59,65세 미만 운전자,0
7221,7221,620,2018,7,5,목요일,10,부상사고,0,0,0,1,26,남,5년미만,,화물,비사업용,자전거,진입회전사고,맑음,주간,차대차,측면직각충돌,안전운전불이행,특별광역시도,홍제초사거리,37.59243,126.94128899999998,서대문구,5.0,7.0,,,20~29,65세 미만 운전자,0
7222,7222,621,2018,9,1,토요일,21,중상사고,0,1,1,0,64,남,15년이상,,화물,비사업용,화물,진입회전사고,맑음,심야,차대차,측면직각충돌,중앙선침범,특별광역시도,홍제초사거리,37.59243,126.94128899999998,서대문구,6.0,8.0,,,60~69,65세 미만 운전자,0
7223,7223,622,2019,1,12,토요일,16,경상사고,0,0,1,0,32,남,15년미만,,승용,비사업용,승용,진입회전사고,맑음,주간,차대차,측면직각충돌,안전거리미확보,특별광역시도,홍제초사거리,37.59243,126.94128899999998,서대문구,7.0,9.0,,,30~39,65세 미만 운전자,0
7224,7224,624,2019,4,10,수요일,8,중상사고,0,1,0,0,39,남,15년이상,,건설기계,사업용,건설기계,일직선사고,비,출퇴근,차대차,추돌(진행중),안전운전불이행,특별광역시도,홍제초사거리,37.59243,126.94128899999998,서대문구,9.0,11.0,,,30~39,65세 미만 운전자,0
7225,7225,625,2019,4,6,토요일,19,경상사고,0,0,1,0,48,남,15년이상,,승용,비사업용,보행자,보행횡단사고,맑음,출퇴근,차대사람,횡단중,기타,특별광역시도,홍제초사거리,37.59243,126.94128899999998,서대문구,10.0,12.0,,,40~49,65세 미만 운전자,0
7226,7226,626,2019,7,22,월요일,12,경상사고,0,0,1,0,46,남,15년이상,,건설기계,비사업용,건설기계,진입회전사고,맑음,주간,차대차,측면직각충돌,교차로운행방법위반,특별광역시도,홍제초사거리,37.59243,126.94128899999998,서대문구,11.0,13.0,,,40~49,65세 미만 운전자,0
7227,7227,630,2019,11,23,토요일,15,중상사고,0,1,4,0,36,남,15년이상,,승용,비사업용,승용,일직선사고,맑음,주간,차대차,추돌(진행중),안전운전불이행,특별광역시도,홍제초사거리,37.59243,126.94128899999998,서대문구,15.0,17.0,,,30~39,65세 미만 운전자,0
7228,7228,631,2017,2,24,금요일,9,경상사고,0,0,1,0,63,남,15년이상,,화물,사업용,화물,진입회전사고,맑음,주간,차대차,측면직각충돌,안전운전불이행,특별광역시도,홍제초사거리,37.59243,126.94128899999998,서대문구,16.0,18.0,,,60~69,65세 미만 운전자,0
7229,7229,632,2017,3,18,토요일,0,경상사고,0,0,2,0,25,여,10년미만,,승용,비사업용,승용,진입회전사고,맑음,심야,차대차,측면직각충돌,안전운전불이행,특별광역시도,홍제초사거리,37.59243,126.94128899999998,서대문구,17.0,19.0,,,20~29,65세 미만 운전자,0
7230,7230,633,2017,7,14,금요일,9,부상사고,0,0,0,1,51,여,15년미만,,승용,비사업용,보행자,기타사고,맑음,주간,차대사람,차대사람-기타,안전운전불이행,특별광역시도,홍제초사거리,37.59243,126.94128899999998,서대문구,18.0,20.0,,,50~59,65세 미만 운전자,0
7231,7231,635,2017,9,26,화요일,13,경상사고,0,0,1,0,54,여,15년이상,,승용,비사업용,승용,일직선사고,맑음,주간,차대차,추돌(진행중),안전운전불이행,특별광역시도,홍제초사거리,37.59243,126.94128899999998,서대문구,20.0,22.0,,,50~59,65세 미만 운전자,0
7232,7232,636,2017,12,10,일요일,9,경상사고,0,0,2,0,56,남,15년미만,,승용,비사업용,승용,진입회전사고,맑음,주간,차대차,측면직각충돌,안전운전불이행,특별광역시도,홍제초사거리,37.59243,126.94128899999998,서대문구,21.0,23.0,,,50~59,65세 미만 운전자,0
7233,7233,638,2019,6,1,토요일,1,경상사고,0,0,3,0,67,남,15년이상,,승용,사업용,승용,진입회전사고,맑음,심야,차대차,측면직각충돌,안전운전불이행,특별광역시도,홍제초사거리,37.59243,126.94128899999998,서대문구,23.0,25.0,,,60~69,65세 이상 고령운전자,1
7234,7234,639,2019,7,30,화요일,17,경상사고,0,0,1,0,60,남,15년이상,,승용,비사업용,화물,진입회전사고,맑음,주간,차대차,측면직각충돌,직진우회전진행방해,특별광역시도,홍제초사거리,37.59243,126.94128899999998,서대문구,24.0,26.0,,,60~69,65세 미만 운전자,0
7235,7235,640,2019,9,16,월요일,10,경상사고,0,0,1,0,21,여,2년미만,,승용,비사업용,승용,진입회전사고,맑음,주간,차대차,측면직각충돌,중앙선침범,특별광역시도,홍제초사거리,37.59243,126.94128899999998,서대문구,25.0,27.0,,,20~29,65세 미만 운전자,0
7236,7236,641,2019,12,18,수요일,9,부상사고,0,0,0,1,53,남,15년이상,,건설기계,비사업용,기타,진입회전사고,맑음,주간,차대차,측면직각충돌,안전운전불이행,특별광역시도,홍제초사거리,37.59243,126.94128899999998,서대문구,26.0,28.0,,,50~59,65세 미만 운전자,0
7237,7237,642,2019,12,23,월요일,13,부상사고,0,0,0,1,54,여,15년이상,,승용,비사업용,자전거,기타사고,맑음,주간,차대차,차대차-기타,불법유턴,특별광역시도,홍제초사거리,37.59243,126.94128899999998,서대문구,27.0,29.0,,,50~59,65세 미만 운전자,0
