년도,월,일,요일,시각,사고등급,사망자수,중상자수,경상자수,부상자수,연령,성별,경력,음주,종별,용도,관련자2,사고형태,기상상태,일광상태,사고유형1,사고유형2,법규위반,도로종류,지점명,위도,경도,자치구,
2017,4,19,수요일,8,중상사고,0,1,0,0,53,남,15년이상,,승용,비사업용,보행자,보행횡단사고,맑음,출퇴근,차대사람,횡단중,안전운전불이행,특별광역시도,정의여중입구교차로,37.6513066,127.0363154,도봉구,
2017,9,28,목요일,16,부상사고,0,0,0,1,46,남,15년이상,,승용,사업용,자전거,진입회전사고,맑음,주간,차대차,측면직각충돌,불법유턴,특별광역시도,정의여중입구교차로,37.6513066,127.0363154,도봉구,
2018,2,1,목요일,20,경상사고,0,0,1,0,60,남,15년이상,,승용,사업용,원동기,기타사고,맑음,출퇴근,차대차,차대차-기타,안전거리미확보,특별광역시도,정의여중입구교차로,37.6513066,127.0363154,도봉구,
2018,8,18,토요일,4,경상사고,0,0,1,0,54,남,15년이상,,승용,사업용,기타,기타사고,맑음,심야,차대차,차대차-기타,안전운전불이행,특별광역시도,정의여중입구교차로,37.6513066,127.0363154,도봉구,
2019,2,21,목요일,23,경상사고,0,0,2,0,61,남,15년이상,,승용,사업용,승용,진입회전사고,맑음,심야,차대차,측면직각충돌,신호위반,특별광역시도,정의여중입구교차로,37.6513066,127.0363154,도봉구,
2017,1,22,일요일,2,중상사고,0,1,0,0,41,남,15년이상,0,승용,비사업용,승용,기타사고,눈,심야,차대차,차대차-기타,안전운전불이행,특별광역시도,정의여중입구사거리,37.6482236,127.0343875,도봉구,
2017,2,9,목요일,20,경상사고,0,0,1,0,27,남,15년이상,,승용,비사업용,보행자,진입회전사고,맑음,출퇴근,차대사람,횡단중,신호위반,특별광역시도,정의여중입구사거리,37.6482236,127.0343875,도봉구,
2017,3,31,금요일,23,경상사고,0,0,2,1,58,남,15년이상,,승합,사업용,기타,진입회전사고,맑음,심야,차대차,측면직각충돌,안전운전불이행,특별광역시도,정의여중입구사거리,37.6482236,127.0343875,도봉구,
2017,4,16,일요일,11,경상사고,0,0,1,0,48,남,15년이상,,승용,비사업용,원동기,진입회전사고,맑음,주간,차대차,측면직각충돌,신호위반,특별광역시도,정의여중입구사거리,37.6482236,127.0343875,도봉구,
2017,4,19,수요일,21,부상사고,0,0,0,1,31,남,15년이상,,승용,비사업용,이륜,진입회전사고,맑음,심야,차대차,측면직각충돌,신호위반,특별광역시도,정의여중입구사거리,37.6482236,127.0343875,도봉구,
2017,6,1,목요일,22,경상사고,0,0,1,0,55,남,15년이상,,화물,사업용,이륜,진입회전사고,맑음,심야,차대차,측면직각충돌,신호위반,특별광역시도,정의여중입구사거리,37.6482236,127.0343875,도봉구,
2017,8,22,화요일,0,중상사고,0,2,0,0,18,남,15년이상,,원동기,기타,원동기,진입회전사고,맑음,심야,차대차,측면직각충돌,신호위반,특별광역시도,정의여중입구사거리,37.6482236,127.0343875,도봉구,
2017,8,14,월요일,14,경상사고,0,0,1,0,47,여,15년이상,,승용,비사업용,이륜,기타사고,비,주간,차대차,차대차-기타,교차로운행방법위반,특별광역시도,정의여중입구사거리,37.6482236,127.0343875,도봉구,
2017,8,23,수요일,21,중상사고,0,1,0,0,36,여,15년이상,,승용,비사업용,보행자,보행횡단사고,비,심야,차대사람,횡단중,보행자보호의무위반,특별광역시도,정의여중입구사거리,37.6482236,127.0343875,도봉구,
2017,8,3,목요일,23,경상사고,0,0,2,0,70,남,15년이상,,승용,사업용,승합,진입회전사고,맑음,심야,차대차,측면직각충돌,차로위반,특별광역시도,정의여중입구사거리,37.6482236,127.0343875,도봉구,
2017,9,5,화요일,1,경상사고,0,0,1,0,64,남,15년이상,,승용,사업용,승용,일직선사고,맑음,심야,차대차,추돌(진행중),안전운전불이행,특별광역시도,정의여중입구사거리,37.6482236,127.0343875,도봉구,
2017,11,4,토요일,4,경상사고,0,0,1,0,60,남,15년이상,,승용,사업용,승용,일직선사고,맑음,심야,차대차,추돌(진행중),안전운전불이행,특별광역시도,정의여중입구사거리,37.6482236,127.0343875,도봉구,
2017,11,4,토요일,19,중상사고,0,1,0,0,67,남,15년이상,,승용,사업용,보행자,기타사고,맑음,출퇴근,차대사람,차도통행중,안전운전불이행,특별광역시도,정의여중입구사거리,37.6482236,127.0343875,도봉구,
2017,11,9,목요일,21,경상사고,0,0,1,0,32,여,10년미만,,승용,비사업용,이륜,기타사고,흐림,심야,차대차,차대차-기타,안전운전불이행,특별광역시도,정의여중입구사거리,37.6482236,127.0343875,도봉구,
2017,12,13,수요일,1,경상사고,0,0,4,0,42,남,15년이상,,승합,사업용,승합,진입회전사고,맑음,심야,차대차,측면직각충돌,신호위반,특별광역시도,정의여중입구사거리,37.6482236,127.0343875,도봉구,
2017,12,2,토요일,9,경상사고,0,0,3,1,65,남,15년이상,,승용,사업용,승용,진입회전사고,맑음,주간,차대차,측면직각충돌,신호위반,특별광역시도,정의여중입구사거리,37.6482236,127.0343875,도봉구,
2018,3,29,목요일,8,중상사고,0,1,0,0,47,남,15년이상,,승합,사업용,이륜,진입회전사고,맑음,출퇴근,차대차,측면직각충돌,신호위반,특별광역시도,정의여중입구사거리,37.6482236,127.0343875,도봉구,
2018,5,8,화요일,8,경상사고,0,0,2,1,76,남,15년이상,,승용,비사업용,승용,일직선사고,맑음,출퇴근,차대차,추돌(진행중),안전거리미확보,특별광역시도,정의여중입구사거리,37.6482236,127.0343875,도봉구,
2018,5,15,화요일,8,부상사고,0,0,0,1,48,여,15년이상,,자전거,기타,자전거,기타사고,맑음,출퇴근,차대차,차대차-기타,안전운전불이행,특별광역시도,정의여중입구사거리,37.6482236,127.0343875,도봉구,
2018,6,18,월요일,2,경상사고,0,0,3,0,31,여,15년미만,0,승용,비사업용,승용,일직선사고,맑음,심야,차대차,추돌(진행중),안전운전불이행,특별광역시도,정의여중입구사거리,37.6482236,127.0343875,도봉구,
2018,6,12,화요일,16,부상사고,0,0,0,1,68,남,15년이상,,승용,사업용,이륜,기타사고,맑음,주간,차대차,차대차-기타,기타,특별광역시도,정의여중입구사거리,37.6482236,127.0343875,도봉구,
2018,7,28,토요일,16,경상사고,0,0,1,0,32,남,2년미만,,승용,비사업용,승용,일직선사고,맑음,주간,차대차,추돌(진행중),안전운전불이행,특별광역시도,정의여중입구사거리,37.6482236,127.0343875,도봉구,
2018,8,12,일요일,17,중상사고,0,1,1,1,67,남,15년이상,,승용,비사업용,이륜,진입회전사고,맑음,주간,차대차,차대차-기타,신호위반,특별광역시도,정의여중입구사거리,37.6482236,127.0343875,도봉구,
2018,8,28,화요일,21,경상사고,0,0,1,0,41,남,15년이상,,승용,비사업용,이륜,진입회전사고,비,심야,차대차,차대차-기타,신호위반,특별광역시도,정의여중입구사거리,37.6482236,127.0343875,도봉구,
2018,9,7,금요일,0,경상사고,0,0,1,0,51,남,15년이상,,승용,사업용,보행자,기타사고,맑음,심야,차대사람,차대사람-기타,안전운전불이행,특별광역시도,정의여중입구사거리,37.6482236,127.0343875,도봉구,
2018,9,21,금요일,21,부상사고,0,0,0,1,49,남,15년이상,,승용,사업용,기타,기타사고,맑음,심야,차대차,차대차-기타,안전운전불이행,특별광역시도,정의여중입구사거리,37.6482236,127.0343875,도봉구,
2018,10,14,일요일,1,중상사고,0,2,0,0,27,남,15년이상,0,승용,비사업용,승용,일직선사고,맑음,심야,차대차,추돌(진행중),안전운전불이행,특별광역시도,정의여중입구사거리,37.6482236,127.0343875,도봉구,
2018,10,7,일요일,15,경상사고,0,0,1,0,불명,불명,데이터오류,,기타,기타,기타,보행횡단사고,맑음,주간,차대사람,보도통행중,안전운전불이행,특별광역시도,정의여중입구사거리,37.6482236,127.0343875,도봉구,
2018,10,11,목요일,23,경상사고,0,0,4,0,48,남,15년이상,,승용,사업용,승합,진입회전사고,흐림,심야,차대차,차대차-기타,신호위반,특별광역시도,정의여중입구사거리,37.6482236,127.0343875,도봉구,
2018,12,20,목요일,13,경상사고,0,0,1,0,56,남,15년미만,,이륜,기타,이륜,진입회전사고,맑음,주간,차대차,차대차-기타,신호위반,특별광역시도,정의여중입구사거리,37.6482236,127.0343875,도봉구,
2018,12,21,금요일,23,경상사고,0,0,1,0,39,남,15년이상,,승합,사업용,이륜,진입회전사고,흐림,심야,차대차,측면직각충돌,신호위반,특별광역시도,정의여중입구사거리,37.6482236,127.0343875,도봉구,
2019,1,9,수요일,12,부상사고,0,0,0,1,49,남,15년이상,,승합,사업용,이륜,진입회전사고,맑음,주간,차대차,측면직각충돌,신호위반,특별광역시도,정의여중입구사거리,37.6482236,127.0343875,도봉구,
2019,2,20,수요일,18,경상사고,0,0,4,0,62,남,15년이상,,승용,사업용,승용,일직선사고,맑음,출퇴근,차대차,추돌(진행중),안전운전불이행,특별광역시도,정의여중입구사거리,37.6482236,127.0343875,도봉구,
2019,3,7,목요일,9,중상사고,0,1,0,0,37,남,15년이상,,승용,비사업용,이륜,진입회전사고,맑음,주간,차대차,측면직각충돌,교차로운행방법위반,특별광역시도,정의여중입구사거리,37.6482236,127.0343875,도봉구,
2019,4,26,금요일,18,중상사고,0,1,0,0,45,남,15년이상,,승합,사업용,승합,진입회전사고,맑음,출퇴근,차대차,측면직각충돌,신호위반,특별광역시도,정의여중입구사거리,37.6482236,127.0343875,도봉구,
2019,4,1,월요일,20,경상사고,0,0,1,0,27,남,5년미만,,승용,비사업용,승용,진입회전사고,맑음,출퇴근,차대차,측면직각충돌,차로위반,특별광역시도,정의여중입구사거리,37.6482236,127.0343875,도봉구,
2019,5,4,토요일,11,경상사고,0,0,1,0,44,남,15년이상,,승용,비사업용,자전거,진입회전사고,맑음,주간,차대차,측면직각충돌,불법유턴,특별광역시도,정의여중입구사거리,37.6482236,127.0343875,도봉구,
2019,8,6,화요일,22,부상사고,0,0,0,1,62,남,15년이상,,승합,사업용,이륜,진입회전사고,흐림,심야,차대차,측면직각충돌,신호위반,특별광역시도,정의여중입구사거리,37.6482236,127.0343875,도봉구,
2019,11,21,목요일,12,중상사고,0,1,0,0,60,남,15년이상,,화물,비사업용,이륜,진입회전사고,맑음,주간,차대차,측면직각충돌,신호위반,특별광역시도,정의여중입구사거리,37.6482236,127.0343875,도봉구,
2019,11,5,화요일,13,경상사고,0,0,1,0,49,남,15년이상,,승합,사업용,기타,기타사고,맑음,주간,차량단독,차량단독-기타,안전운전불이행,특별광역시도,정의여중입구사거리,37.6482236,127.0343875,도봉구,
2019,11,21,목요일,16,부상사고,0,0,0,1,19,남,4년미만,,이륜,데이터오류,기타,기타사고,흐림,주간,차량단독,차량단독-기타,안전운전불이행,특별광역시도,정의여중입구사거리,37.6482236,127.0343875,도봉구,
2019,11,22,금요일,21,경상사고,0,0,1,0,58,남,15년이상,,승합,사업용,이륜,진입회전사고,맑음,심야,차대차,측면직각충돌,신호위반,특별광역시도,정의여중입구사거리,37.6482236,127.0343875,도봉구,
2017,2,19,일요일,2,경상사고,0,0,1,0,69,남,15년이상,,승용,사업용,자전거,진입회전사고,맑음,심야,차대차,측면직각충돌,안전운전불이행,특별광역시도,창4동사거리,37.652377,127.051326,도봉구,
2017,2,16,목요일,12,중상사고,0,1,0,0,45,남,데이터오류,,승용,비사업용,화물,일직선사고,맑음,주간,차대차,추돌(진행중),안전운전불이행,특별광역시도,창4동사거리,37.652377,127.051326,도봉구,
2017,4,15,토요일,14,중상사고,0,2,0,0,38,여,15년이상,,승용,비사업용,승용,진입회전사고,맑음,주간,차대차,측면직각충돌,교차로운행방법위반,특별광역시도,창4동사거리,37.652377,127.051326,도봉구,
2017,6,2,금요일,16,경상사고,0,0,2,0,48,여,15년이상,,승용,비사업용,원동기,진입회전사고,맑음,주간,차대차,측면직각충돌,안전운전불이행,특별광역시도,창4동사거리,37.652377,127.051326,도봉구,
2017,7,2,일요일,18,경상사고,0,0,1,0,56,남,15년이상,0,승용,비사업용,승용,일직선사고,흐림,출퇴근,차대차,추돌(진행중),안전거리미확보,특별광역시도,창4동사거리,37.652377,127.051326,도봉구,
2017,7,26,수요일,19,부상사고,0,0,0,1,45,남,15년이상,,승용,비사업용,보행자,보행횡단사고,맑음,출퇴근,차대사람,횡단중,보행자보호의무위반,특별광역시도,창4동사거리,37.652377,127.051326,도봉구,
2017,8,22,화요일,12,부상사고,0,0,0,1,20,남,15년이상,,자전거,기타,보행자,보행횡단사고,맑음,주간,차대사람,횡단중,보행자보호의무위반,특별광역시도,창4동사거리,37.652377,127.051326,도봉구,
2017,9,15,금요일,8,중상사고,0,1,0,0,27,남,10년미만,,건설기계,비사업용,건설기계,일직선사고,맑음,출퇴근,차대차,추돌(진행중),안전운전불이행,특별광역시도,창4동사거리,37.652377,127.051326,도봉구,
2017,11,11,토요일,9,경상사고,0,0,1,0,22,남,1년미만,,승용,비사업용,승용,진입회전사고,맑음,주간,차대차,측면직각충돌,안전거리미확보,특별광역시도,창4동사거리,37.652377,127.051326,도봉구,
2018,5,23,수요일,0,중상사고,0,1,0,0,58,남,15년이상,,승용,사업용,보행자,보행횡단사고,비,심야,차대사람,횡단중,보행자보호의무위반,특별광역시도,창4동사거리,37.652377,127.051326,도봉구,
2018,5,8,화요일,9,경상사고,0,0,1,0,47,남,15년이상,,건설기계,비사업용,건설기계,진입회전사고,맑음,주간,차대차,측면직각충돌,안전거리미확보,특별광역시도,창4동사거리,37.652377,127.051326,도봉구,
2018,6,13,수요일,15,경상사고,0,0,1,0,85,남,15년이상,,승용,비사업용,자전거,기타사고,맑음,주간,차대차,차대차-기타,데이터없음,특별광역시도,창4동사거리,37.652377,127.051326,도봉구,
2018,7,31,화요일,7,경상사고,0,0,1,0,61,남,15년이상,,승합,사업용,승합,진입회전사고,맑음,출퇴근,차대차,측면직각충돌,신호위반,특별광역시도,창4동사거리,37.652377,127.051326,도봉구,
2018,9,13,목요일,20,중상사고,0,2,0,0,39,남,15년이상,0,승용,비사업용,승용,기타사고,맑음,출퇴근,차대차,차대차-기타,교차로운행방법위반,특별광역시도,창4동사거리,37.652377,127.051326,도봉구,
2018,11,17,토요일,2,중상사고,0,1,5,0,57,남,15년이상,,승용,사업용,승용,일직선사고,맑음,심야,차대차,추돌(진행중),안전거리미확보,특별광역시도,창4동사거리,37.652377,127.051326,도봉구,
2019,1,21,월요일,10,경상사고,0,0,1,0,43,여,10년미만,,승용,비사업용,자전거,진입회전사고,맑음,주간,차대차,측면직각충돌,안전운전불이행,특별광역시도,창4동사거리,37.652377,127.051326,도봉구,
